Start Year,Country,province,Disaster Subtype,COUNT
2010,Mexico,Oaxaca,landslide (wet),1
2010,Mexico,Oaxaca,tropical cyclone,1
2010,Mexico,Puebla,tropical cyclone,1
2010,Mexico,Veracruz,tropical cyclone,1
2010,Nicaragua,Chinandega,riverine flood,1
2010,Nicaragua,Managua,riverine flood,1
2010,Nicaragua,Rivas,tropical cyclone,1
2010,Panama,Colon,riverine flood,1
2010,Panama,Darien,riverine flood,1
2010,Panama,Los Santos,riverine flood,1
2010,Panama,Veraguas,riverine flood,1
2010,Paraguay,San Pedro,cold wave,1
2010,Peru,Cajamarca,landslide (wet),1
2010,Peru,La Libertad,riverine flood,1
2010,Peru,Loreto,cold wave,1
2010,Saint Lucia,Region Number 8,tropical cyclone,1
2010,Saint Vincent and the Grenadines,Saint Patrick,tropical cyclone,1
2010,United States of America,Arizona,riverine flood,1
2010,United States of America,California,ground movement,1
2010,United States of America,Illinois,tornado,1
2010,United States of America,Massachusetts,blizzard/winter storm,1
2010,United States of America,Nebraska,lightning/thunderstorms,1
2010,United States of America,Oklahoma,riverine flood,1
2010,United States of America,Rhode Island,storm (general),1
2010,United States of America,Rhode Island,tropical cyclone,1
2010,United States of America,South Carolina,severe weather,1
2010,United States of America,Tennessee,severe weather,1
2010,United States of America,Tennessee,tornado,1
2010,United States of America,Vermont,blizzard/winter storm,1
2010,United States of America,Virginia,blizzard/winter storm,1
2010,Uruguay,Treinta Y Tres,cold wave,1
2010,Venezuela (Bolivarian Republic of),Sucre,tropical cyclone,1
2010,Venezuela (Bolivarian Republic of),Zulia,riverine flood,1
2011,Argentina,Neuquen,ash fall,1
2011,Bolivia (Plurinational State of),La Paz,riverine flood,1
2011,Brazil,Rio Grande Do Sul,riverine flood,1
2011,Brazil,Rio Grande do Sul,riverine flood,1
2011,Brazil,Rio de Janeiro,riverine flood,1
2011,Canada,Alberta,forest fire,1
2011,Canada,Alberta,riverine flood,1
2011,Canada,Ontario,tornado,1
2011,Canada,Prince Edward Island,tropical cyclone,1
2011,Chile,Araucania,forest fire,1
2011,Chile,Araucania,severe winter conditions,1
2011,Chile,Los Rios,ash fall,1
2011,Colombia,Guaviare,riverine flood,1
2011,Costa Rica,Alajuela,riverine flood,1
2011,Dominican Republic,Santiago,riverine flood,1
2011,Dominican Republic,Santo Domingo,tropical cyclone,1
2011,Dominican Republic,Valverde,tropical cyclone,1
2011,Ecuador,Sucumbios,landslide (wet),1
2011,Ecuador,Zamora Chinchipe,riverine flood,1
2011,El Salvador,Usulutan,riverine flood,1
2011,Guatemala,Chiquimula,cold wave,1
2011,Guatemala,Guatemala,ground movement,1
2011,Guatemala,Huehuetenango,landslide (wet),1
2011,Guatemala,Jalapa,riverine flood,1
2011,Haiti,Grande Anse,riverine flood,1
2011,Haiti,Sud,riverine flood,1
2011,Honduras,Yoro,riverine flood,1
2011,Martinique,Le Marin,tropical cyclone,1
2011,Mexico,Nayarit,tropical cyclone,1
2011,Mexico,Oaxaca,tropical cyclone,2
2011,Mexico,San Luis Potosi,drought,1
2011,Mexico,Tamaulipas,cold wave,1
2011,Nicaragua,Rivas,riverine flood,1
2011,Panama,Colon,riverine flood,1
2011,Peru,Ica,ground movement,1
2011,Peru,Moquegua,cold wave,1
2011,Peru,San Martin,riverine flood,1
2011,Peru,Ucayali,blizzard/winter storm,1
2011,Peru,Ucayali,riverine flood,1
2011,Puerto Rico,San Juan,tropical cyclone,2
2011,United States of America,Florida,forest fire,1
2011,United States of America,Florida,tropical cyclone,1
2011,United States of America,Kansas,tornado,1
2011,United States of America,Louisiana,drought,1
2011,United States of America,Massachusetts,blizzard/winter storm,1
2011,United States of America,Mississppi,riverine flood,1
2011,United States of America,Missouri,riverine flood,1
2011,United States of America,New Mexico,blizzard/winter storm,1
2011,United States of America,North Carolina,riverine flood,1
2011,United States of America,North Dakota,tornado,1
2011,United States of America,Ohio,riverine flood,1
2011,United States of America,Oklahoma,tornado,1
2011,United States of America,Pennsylvania,blizzard/winter storm,2
2011,United States of America,Pennsylvania,storm (general),1
2011,United States of America,South Dakota,heat wave,1
2011,United States of America,Tennessee,blizzard/winter storm,1
2011,United States of America,Texas,tornado,1
2011,United States of America,Virginia,tropical cyclone,1
2011,United States of America,Wyoming,storm (general),1
2011,Venezuela (Bolivarian Republic of),Zulia,flash flood,1
2011,Venezuela (Bolivarian Republic of),Zulia,riverine flood,2
2012,Bolivia (Plurinational State of),Tarija,riverine flood,1
2012,Brazil,Bahia,drought,1
2012,Canada,Alberta,severe weather,1
2012,Canada,New Brunswick,riverine flood,1
2012,Canada,Nova Scotia,blizzard/winter storm,1
2012,Chile,Magallanes y Antartica chilena,wildfire (general),1
2012,Chile,Maule,ground movement,1
2012,Chile,Tarapaca,riverine flood,1
2012,Colombia,Choco,riverine flood,1
2012,Colombia,Huila,riverine flood,1
2012,Costa Rica,Limon,riverine flood,1
2012,Cuba,Camagüey,tropical cyclone,1
2012,Cuba,Guantanamo,tropical cyclone,1
2012,Dominican Republic,Distrito Nacional,tropical cyclone,1
2012,Dominican Republic,San José de Ocoa,tropical cyclone,1
2012,Ecuador,Guayas,riverine flood,1
2012,Ecuador,Loja,forest fire,1
2012,Guatemala,Escuintla and Chimaltenango,ash fall,1
2012,Guatemala,Guatemala,ground movement,1
2012,Guatemala,Huehuetenango,drought,1
2012,Haiti,Artibonite,tropical cyclone,1
2012,Haiti,Nord Ouest,riverine flood,1
2012,Haiti,Ouest,riverine flood,1
2012,Haiti,Ouest,tropical cyclone,1
2012,Haiti,Sud Est,riverine flood,1
2012,Honduras,Valle,drought,1
2012,Jamaica,Westmoreland,tropical cyclone,1
2012,Mexico,Mexico,ground movement,1
2012,Mexico,Oaxaca,tropical cyclone,2
2012,Nicaragua,Nueva Segovia,riverine flood,1
2012,Panama,Bocas del Toro,riverine flood,1
2012,Paraguay,Canindeyu,drought,1
2012,Paraguay,Neembucu,severe weather,1
2012,Paraguay,Presidente Hayes,riverine flood,1
2012,Peru,San Martin,landslide (wet),1
2012,Peru,Ucayali,riverine flood,1
2012,Puerto Rico,San Juan,tropical cyclone,1
2012,United States of America,Colorado,wildfire (general),1
2012,United States of America,Indiana,severe weather,1
2012,United States of America,Kansas,blizzard/winter storm,1
2012,United States of America,Kentucky,tornado,1
2012,United States of America,Louisiana,riverine flood,1
2012,United States of America,Louisiana,tropical cyclone,1
2012,United States of America,Minnesota,tornado,1
2012,United States of America,New Jersey,blizzard/winter storm,1
2012,United States of America,New Mexico,lightning/thunderstorms,1
2012,United States of America,New York,lightning/thunderstorms,2
2012,United States of America,North Carolina,heat wave,1
2012,United States of America,South Carolina,severe weather,1
2012,United States of America,Utah,drought,1
2012,United States of America,Virginia,tornado,1
2012,United States of America,Washington,blizzard/winter storm,1
2012,United States of America,West Virginia,tropical cyclone,1
2012,United States of America,Wisconsin,drought,1
2012,United States of America,Wisconsin,lightning/thunderstorms,1
2012,United States of America,Wyoming,lightning/thunderstorms,1
2012,Venezuela (Bolivarian Republic of),Bolivar,riverine flood,1
2013,Argentina,Buenos Aires,lightning/thunderstorms,1
2013,Argentina,Buenos Aires,riverine flood,1
2013,Bolivia (Plurinational State of),Cochabamba,heat wave,1
2013,Bolivia (Plurinational State of),La Paz,drought,1
2013,Bolivia (Plurinational State of),Tarija,riverine flood,2
2013,Brazil,Minas Gerais,riverine flood,1
2013,Brazil,Rio de Janeiro,riverine flood,2
2013,Brazil,Sao Paulo,storm (general),1
2013,Canada,Quebec,severe winter conditions,1
2013,Canada,Southern Alberta,riverine flood,1
2013,Chile,Valparaiso,severe winter conditions,1
2013,Colombia,Cauca,riverine flood,1
2013,Colombia,Valle Del Cauca,ground movement,1
2013,Dominican Republic,Valverde,riverine flood,1
2013,Ecuador,Azuay,landslide (wet),1
2013,Ecuador,Esmeraldas,landslide (wet),1
2013,Ecuador,Tungurahua,riverine flood,1
2013,Guatemala,San Marcos,ground movement,1
2013,Haiti,Centre,riverine flood,1
2013,Mexico,Oaxaca,tropical cyclone,2
2013,Mexico,Puebla,tropical cyclone,1
2013,Mexico,Sinaloa,tropical cyclone,1
2013,Nicaragua,Atlantico Sur,riverine flood,1
2013,Panama,Herrera,drought,1
2013,Paraguay,Amambay,storm (general),1
2013,Paraguay,Caaguazu,drought,1
2013,Peru,Ica,ground movement,1
2013,Peru,Pasco,riverine flood,1
2013,Peru,Tacna,severe winter conditions,1
2013,Saint Vincent and the Grenadines,Saint David,riverine flood,1
2013,United States of America,Arizona,blizzard/winter storm,1
2013,United States of America,Arizona,forest fire,1
2013,United States of America,California,wildfire (general),1
2013,United States of America,Colorado,forest fire,1
2013,United States of America,Colorado,riverine flood,1
2013,United States of America,Kentucky,severe winter conditions,1
2013,United States of America,Louisiana,blizzard/winter storm,1
2013,United States of America,Mississippi,severe weather,1
2013,United States of America,Missouri,tornado,1
2013,United States of America,Montana,lightning/thunderstorms,1
2013,United States of America,Oklahoma,riverine flood,1
2013,United States of America,Pennsylvania,blizzard/winter storm,1
2013,United States of America,Pennsylvania,riverine flood,1
2013,United States of America,Pennsylvania,tornado,2
2013,United States of America,Texas,riverine flood,1
2013,United States of America,West Virginia,blizzard/winter storm,2
2013,United States of America,West Virginia,lightning/thunderstorms,1
2013,United States of America,West Virginia,severe weather,1
2013,United States of America,West Virginia,tornado,1
2013,United States of America,Wisconsin,riverine flood,1
2013,United States of America,Wisconsin,severe weather,1
2013,United States of America,Wyoming,tornado,1
2014,Argentina,Buenos Aires,flood (general),1
2014,Argentina,Catamarca,landslide (wet),1
2014,Argentina,Corrientes,riverine flood,1
2014,Argentina,Santiago del Estero,riverine flood,1
2014,Brazil,Acre,riverine flood,1
2014,Brazil,Sergipe,drought,1
2014,Canada,Ontario,flash flood,1
2014,Canada,Saskatchewan,cold wave,1
2014,Chile,Metropolitana,riverine flood,1
2014,Chile,Tarapaca,ground movement,1
2014,Colombia,Caldas,riverine flood,1
2014,Colombia,Choco,riverine flood,1
2014,Dominican Republic,Valverde,flash flood,1
2014,Guatemala,Escuintla,drought,1
2014,Guatemala,San Marcos,tropical cyclone,1
2014,Guatemala,Totonicapan,ground movement,1
2014,Guatemala,Totonicapan,severe winter conditions,1
2014,Guatemala,Zacapa,riverine flood,1
2014,Haiti,Sud,drought,1
2014,Honduras,Colon,riverine flood,1
2014,Honduras,Francisco Morazan,drought,1
2014,Honduras,Francisco Morazan,riverine flood,1
2014,Jamaica,Saint Andrew And Kingston,drought,1
2014,Mexico,Baja California Sur,tropical cyclone,1
2014,Mexico,Guerrero,tropical cyclone,1
2014,Mexico,Michoacan,ground movement,1
2014,Mexico,Oaxaca,tropical cyclone,2
2014,Mexico,Veracruz,tropical cyclone,1
2014,Nicaragua,Rivas,drought,1
2014,Nicaragua,Rivas,riverine flood,1
2014,Paraguay,Central,riverine flood,1
2014,Peru,Arequipa,riverine flood,1
2014,Peru,Cusco,ground movement,1
2014,Peru,Huancavelica,riverine flood,1
2014,Peru,Pasco,riverine flood,1
2014,Peru,Ucayali,cold wave,1
2014,Puerto Rico,San Juan,flash flood,1
2014,United States of America,California,ground movement,1
2014,United States of America,Connecticut,lightning/thunderstorms,1
2014,United States of America,Maryland,blizzard/winter storm,1
2014,United States of America,Maryland,riverine flood,1
2014,United States of America,Michigan,blizzard/winter storm,1
2014,United States of America,Missouri,cold wave,1
2014,United States of America,Nebraska,lightning/thunderstorms,1
2014,United States of America,Oregon,blizzard/winter storm,1
2014,United States of America,Pennsylvania,blizzard/winter storm,3
2014,United States of America,Pennsylvania,severe weather,1
2014,United States of America,South Carolina,blizzard/winter storm,1
2014,United States of America,Tennessee,lightning/thunderstorms,1
2014,United States of America,Texas,lightning/thunderstorms,1
2014,United States of America,Washington,landslide (wet),1
2015,Argentina,Entre Rios,riverine flood,1
2015,Argentina,Rio Negro,ash fall,1
2015,Argentina,Santa Fe,riverine flood,1
2015,Argentina,Tucuman,riverine flood,1
2015,Belize,Corozal,flood (general),1
2015,Bolivia (Plurinational State of),Pando,flood (general),1
2015,Brazil,Rio Grande do Sul,riverine flood,1
2015,Brazil,Santa Catarina,flood (general),1
2015,Canada,British Columbia,forest fire,1
2015,Chile,Araucania,ash fall,1
2015,Chile,Coquimbo,flash flood,1
2015,Chile,Coquimbo,severe weather,1
2015,Chile,Los Lagos,ash fall,1
2015,Chile,Los Lagos,flood (general),1
2015,Chile,Valparaiso,tsunami,1
2015,Colombia,Amazonas,landslide (wet),1
2015,Colombia,Casanare,drought,1
2015,Costa Rica,San Jose,drought,1
2015,Cuba,Villa Clara,drought,1
2015,Dominican Republic,Maria Trinidad Sanches,flash flood,1
2015,Dominican Republic,Valverde,tropical cyclone,1
2015,Ecuador,Chimborazo,volcanic activity (general),1
2015,Ecuador,Napo,riverine flood,1
2015,Ecuador,Pichincha,lava flow,1
2015,El Salvador,Chalatenango,drought,1
2015,El Salvador,La Union,storm surge,1
2015,El Salvador,Usulutan,riverine flood,1
2015,Guatemala,Guatemala,landslide (wet),1
2015,Guatemala,San Marcos,riverine flood,1
2015,Haiti,Ouest,riverine flood,1
2015,Haiti,Sud,tropical cyclone,1
2015,Mexico,Guerrero,riverine flood,1
2015,Mexico,Oaxaca,severe weather,1
2015,Mexico,Tamaulipas,tropical cyclone,1
2015,Panama,Veraguas,drought,1
2015,Paraguay,Guaira,riverine flood,1
2015,Paraguay,San Pedro,riverine flood,1
2015,Peru,Arequipa,riverine flood,1
2015,Peru,Loreto,riverine flood,1
2015,United States of America,Arizona,drought,1
2015,United States of America,Arkansas,blizzard/winter storm,1
2015,United States of America,Arkansas,tornado,1
2015,United States of America,Florida,tornado,1
2015,United States of America,Illinois,lightning/thunderstorms,1
2015,United States of America,Illinois,severe weather,1
2015,United States of America,Illinois,tornado,2
2015,United States of America,Indiana,blizzard/winter storm,1
2015,United States of America,Louisiana,flood (general),1
2015,United States of America,Lousiana,lightning/thunderstorms,1
2015,United States of America,Oklahoma,blizzard/winter storm,1
2015,United States of America,Oklahoma,tornado,1
2015,United States of America,Pennsylvania,blizzard/winter storm,1
2015,United States of America,South Carolina,blizzard/winter storm,1
2015,United States of America,South Dakota,lightning/thunderstorms,1
2015,United States of America,Texas,flash flood,1
2015,United States of America,Utah,flash flood,1
2015,United States of America,Vermont,blizzard/winter storm,1
2015,United States of America,Washington,wildfire (general),1
2015,United States of America,Wisconsin,tornado,1
2015,Uruguay,Cerro Largo,flood (general),1
2015,Uruguay,Tacuarembo,riverine flood,2
2015,Venezuela (Bolivarian Republic of),Zulia,riverine flood,1
2016,Argentina,Cardoba,riverine flood,1
2016,Belize,Orange Walk,tropical cyclone,1
2016,Bolivia (Plurinational State of),Beni,drought,1
2016,Bolivia (Plurinational State of),La Paz,flood (general),1
2016,Brazil,Rio de Janeiro,flash flood,1
2016,Brazil,Sao Paulo,flood (general),1
2016,Canada,Alberta,forest fire,1
2016,Dominican Republic,El Seibo,riverine flood,1
2016,Ecuador,El Oro,flash flood,1
2016,Ecuador,Santa Elena,ground movement,1
2016,Guatemala,Izabal,tropical cyclone,1
2016,Haiti,Nord,riverine flood,1
2016,Haiti,Nord Ouest,riverine flood,1
2016,Haiti,Ouest,flood (general),2
2016,Honduras,Paraíso,flood (general),1
2016,Mexico,Baja California Sur,tropical cyclone,1
2016,Mexico,Veracruz,tropical cyclone,1
2016,Panama,Panama,tropical cyclone,1
2016,Paraguay,Presidente Hayes,drought,1
2016,Peru,Junin,flood (general),1
2016,Peru,Puno,ground movement,1
2016,United States of America,California,forest fire,1
2016,United States of America,District of Columbia,blizzard/winter storm,1
2016,United States of America,Florida,severe weather,2
2016,United States of America,Nebraska,flood (general),1
2016,United States of America,North Carolina,blizzard/winter storm,1
2016,United States of America,Ohio,severe weather,1
2016,United States of America,Tennessee,forest fire,1
2016,United States of America,Texas,flood (general),1
2016,United States of America,Texas,hail,1
2016,United States of America,Virginia,tropical cyclone,1
2016,United States of America,West Virginia,lightning/thunderstorms,1
2016,Uruguay,Treinta Y Tres,flood (general),1
2016,Venezuela (Bolivarian Republic of),Monagas,flood (general),1
2017,Argentina,Santa Cruz,flood (general),1
2017,Dominican Republic,Duarte and Barahona,storm (general),1
2017,Peru,El Santa,flood (general),1
2018,Argentina,Santiago del Estero,drought,1
2018,Peru,Paucar del Sara Sara,ground movement,1
2019,Argentina,Corrientes,flood (general),1
2019,Argentina,Entre Ríos,flood (general),1
2019,Ecuador,Pastaza,flood (general),1
2020,Cuba,Ciego de Avila,storm (general),1
2020,Puerto Rico,Guayanilla,ground movement,1
2021,Argentina,Neuquen,forest fire,1
2021,Peru,Marañón,flash flood,1
2021,Peru,Satipo,flood (general),1
2022,Cuba,and Matanzas,tropical cyclone,1
2022,Ecuador,El Oro,flood (general),1
2022,Ecuador,Tungurahua,riverine flood,1
2023,Cuba,and Havana,tropical cyclone,1
